ei,state_abb,t,cost
int_elec_mark,ME,2023,152.4529112
int_elec_mark,ME,2024,152.4529112
int_elec_mark,ME,2025,156.4670962
int_elec_mark,ME,2026,140.468694
int_elec_mark,ME,2027,117.5725608
int_elec_mark,ME,2028,114.9362552
int_elec_mark,ME,2029,113.050005
int_elec_mark,ME,2030,113.0638949
int_elec_mark,ME,2031,112.6083057
int_elec_mark,ME,2032,115.7918739
int_elec_mark,ME,2033,121.8895458
int_elec_mark,ME,2034,122.020111
int_elec_mark,ME,2035,121.9062137
int_elec_mark,ME,2036,121.2506098
int_elec_mark,ME,2037,121.4422906
int_elec_mark,ME,2038,120.5616701
int_elec_mark,ME,2039,119.9255121
int_elec_mark,ME,2040,119.2171265
int_elec_mark,ME,2041,119.7449432
int_elec_mark,ME,2042,120.6533435
int_elec_mark,ME,2043,120.7783528
int_elec_mark,ME,2044,120.8339124
int_elec_mark,ME,2045,121.4589585
int_elec_mark,ME,2046,122.82017
int_elec_mark,ME,2047,123.7396823
int_elec_mark,ME,2048,124.1841595
int_elec_mark,ME,2049,124.4675138
int_elec_mark,ME,2050,124.8758772
int_elec_mark,voluntary,2010,81.94950505
int_elec_mark,voluntary,2011,81.94950505
int_elec_mark,voluntary,2012,81.94950505
int_elec_mark,voluntary,2013,81.94950505
int_elec_mark,voluntary,2014,81.94950505
int_elec_mark,voluntary,2015,81.94950505
int_elec_mark,voluntary,2016,81.94950505
int_elec_mark,voluntary,2017,81.94950505
int_elec_mark,voluntary,2018,81.94950505
int_elec_mark,voluntary,2019,81.94950505
int_elec_mark,voluntary,2020,81.94950505
int_elec_mark,voluntary,2021,81.94950505
int_elec_mark,voluntary,2022,81.94950505
int_elec_mark,voluntary,2023,81.94950505
int_elec_mark,voluntary,2024,81.94950505
int_elec_mark,voluntary,2025,81.25043728
int_elec_mark,voluntary,2026,74.0884507
int_elec_mark,voluntary,2027,68.33571158
int_elec_mark,voluntary,2028,67.59798355
int_elec_mark,voluntary,2029,67.99170472
int_elec_mark,voluntary,2030,68.66901162
int_elec_mark,voluntary,2031,69.61479897
int_elec_mark,voluntary,2032,71.05807672
int_elec_mark,voluntary,2033,73.12472221
int_elec_mark,voluntary,2034,73.18520121
int_elec_mark,voluntary,2035,73.0142974
int_elec_mark,voluntary,2036,72.38722568
int_elec_mark,voluntary,2037,71.94257483
int_elec_mark,voluntary,2038,71.32372132
int_elec_mark,voluntary,2039,70.83317588
int_elec_mark,voluntary,2040,70.64982902
int_elec_mark,voluntary,2041,70.98243457
int_elec_mark,voluntary,2042,71.45660149
int_elec_mark,voluntary,2043,71.83602762
int_elec_mark,voluntary,2044,72.28281984
int_elec_mark,voluntary,2045,73.05504114
int_elec_mark,voluntary,2046,73.85400054
int_elec_mark,voluntary,2047,74.11964513
int_elec_mark,voluntary,2048,74.19453491
int_elec_mark,voluntary,2049,74.24992094
int_elec_mark,voluntary,2050,74.10563947
int_elec_self,id,2010,68.53561058
int_elec_self,id,2011,68.53561058
int_elec_self,id,2012,68.53561058
int_elec_self,id,2013,68.53561058
int_elec_self,id,2014,68.53561058
int_elec_self,id,2015,68.53561058
int_elec_self,id,2016,68.53561058
int_elec_self,id,2017,68.53561058
int_elec_self,id,2018,68.53561058
int_elec_self,id,2019,68.53561058
int_elec_self,id,2020,68.53561058
int_elec_self,id,2021,68.53561058
int_elec_self,id,2022,68.53561058
int_elec_self,id,2023,68.53561058
int_elec_self,id,2024,68.53561058
int_elec_self,id,2025,68.04946361
int_elec_self,id,2026,64.51031368
int_elec_self,id,2027,62.86296996
int_elec_self,id,2028,62.13236051
int_elec_self,id,2029,62.64350933
int_elec_self,id,2030,62.97964523
int_elec_self,id,2031,62.71295889
int_elec_self,id,2032,64.09361628
int_elec_self,id,2033,64.31863288
int_elec_self,id,2034,63.68525283
int_elec_self,id,2035,63.32967105
int_elec_self,id,2036,63.20743981
int_elec_self,id,2037,63.13521226
int_elec_self,id,2038,62.9046397
int_elec_self,id,2039,63.21855174
int_elec_self,id,2040,63.46301421
int_elec_self,id,2041,63.62969318
int_elec_self,id,2042,63.87137767
int_elec_self,id,2043,64.17417778
int_elec_self,id,2044,65.02979644
int_elec_self,id,2045,65.51316543
int_elec_self,id,2046,65.60761684
int_elec_self,id,2047,65.62428474
int_elec_self,id,2048,65.50760946
int_elec_self,id,2049,65.30481673
int_elec_self,id,2050,65.28537085
int_elec_self,WA,2010,128.1955665
int_elec_self,WA,2011,128.1955665
int_elec_self,WA,2012,128.1955665
int_elec_self,WA,2013,128.1955665
int_elec_self,WA,2014,128.1955665
int_elec_self,WA,2015,128.1955665
int_elec_self,WA,2016,128.1955665
int_elec_self,WA,2017,128.1955665
int_elec_self,WA,2018,128.1955665
int_elec_self,WA,2019,128.1955665
int_elec_self,WA,2020,128.1955665
int_elec_self,WA,2021,128.1955665
int_elec_self,WA,2022,128.1955665
int_elec_self,WA,2023,128.1955665
int_elec_self,WA,2024,128.1955665
int_elec_self,WA,2025,122.8785077
int_elec_self,WA,2026,95.42926086
int_elec_self,WA,2027,85.27573418
int_elec_self,WA,2028,83.06168199
int_elec_self,WA,2029,84.02841996
int_elec_self,WA,2030,85.41185533
int_elec_self,WA,2031,87.6620213
int_elec_self,WA,2032,88.83432999
int_elec_self,WA,2033,89.36492468
int_elec_self,WA,2034,89.2649173
int_elec_self,WA,2035,89.50382381
int_elec_self,WA,2036,88.992675
int_elec_self,WA,2037,88.74543454
int_elec_self,WA,2038,88.25373161
int_elec_self,WA,2039,87.04253116
int_elec_self,WA,2040,86.29525382
int_elec_self,WA,2041,86.37303734
int_elec_self,WA,2042,86.60083192
int_elec_self,WA,2043,87.04253116
int_elec_self,WA,2044,87.06475502
int_elec_self,WA,2045,87.37588908
int_elec_self,WA,2046,87.93981957
int_elec_self,WA,2047,88.12872239
int_elec_self,WA,2048,88.0148251
int_elec_self,WA,2049,89.20380168
int_elec_self,WA,2050,90.16498369
int_elec_self,OR,2010,128.1955665
int_elec_self,OR,2011,128.1955665
int_elec_self,OR,2012,128.1955665
int_elec_self,OR,2013,128.1955665
int_elec_self,OR,2014,128.1955665
int_elec_self,OR,2015,128.1955665
int_elec_self,OR,2016,128.1955665
int_elec_self,OR,2017,128.1955665
int_elec_self,OR,2018,128.1955665
int_elec_self,OR,2019,128.1955665
int_elec_self,OR,2020,128.1955665
int_elec_self,OR,2021,128.1955665
int_elec_self,OR,2022,128.1955665
int_elec_self,OR,2023,128.1955665
int_elec_self,OR,2024,128.1955665
int_elec_self,OR,2025,122.8785077
int_elec_self,OR,2026,95.42926086
int_elec_self,OR,2027,85.27573418
int_elec_self,OR,2028,83.06168199
int_elec_self,OR,2029,84.02841996
int_elec_self,OR,2030,85.41185533
int_elec_self,OR,2031,87.6620213
int_elec_self,OR,2032,88.83432999
int_elec_self,OR,2033,89.36492468
int_elec_self,OR,2034,89.2649173
int_elec_self,OR,2035,89.50382381
int_elec_self,OR,2036,88.992675
int_elec_self,OR,2037,88.74543454
int_elec_self,OR,2038,88.25373161
int_elec_self,OR,2039,87.04253116
int_elec_self,OR,2040,86.29525382
int_elec_self,OR,2041,86.37303734
int_elec_self,OR,2042,86.60083192
int_elec_self,OR,2043,87.04253116
int_elec_self,OR,2044,87.06475502
int_elec_self,OR,2045,87.37588908
int_elec_self,OR,2046,87.93981957
int_elec_self,OR,2047,88.12872239
int_elec_self,OR,2048,88.0148251
int_elec_self,OR,2049,89.20380168
int_elec_self,OR,2050,90.16498369
int_elec_self,CA,2010,128.1955665
int_elec_self,CA,2011,128.1955665
int_elec_self,CA,2012,128.1955665
int_elec_self,CA,2013,128.1955665
int_elec_self,CA,2014,128.1955665
int_elec_self,CA,2015,128.1955665
int_elec_self,CA,2016,128.1955665
int_elec_self,CA,2017,128.1955665
int_elec_self,CA,2018,128.1955665
int_elec_self,CA,2019,128.1955665
int_elec_self,CA,2020,128.1955665
int_elec_self,CA,2021,128.1955665
int_elec_self,CA,2022,128.1955665
int_elec_self,CA,2023,128.1955665
int_elec_self,CA,2024,128.1955665
int_elec_self,CA,2025,122.8785077
int_elec_self,CA,2026,95.42926086
int_elec_self,CA,2027,85.27573418
int_elec_self,CA,2028,83.06168199
int_elec_self,CA,2029,84.02841996
int_elec_self,CA,2030,85.41185533
int_elec_self,CA,2031,87.6620213
int_elec_self,CA,2032,88.83432999
int_elec_self,CA,2033,89.36492468
int_elec_self,CA,2034,89.2649173
int_elec_self,CA,2035,89.50382381
int_elec_self,CA,2036,88.992675
int_elec_self,CA,2037,88.74543454
int_elec_self,CA,2038,88.25373161
int_elec_self,CA,2039,87.04253116
int_elec_self,CA,2040,86.29525382
int_elec_self,CA,2041,86.37303734
int_elec_self,CA,2042,86.60083192
int_elec_self,CA,2043,87.04253116
int_elec_self,CA,2044,87.06475502
int_elec_self,CA,2045,87.37588908
int_elec_self,CA,2046,87.93981957
int_elec_self,CA,2047,88.12872239
int_elec_self,CA,2048,88.0148251
int_elec_self,CA,2049,89.20380168
int_elec_self,CA,2050,90.16498369
int_elec_self,NV,2010,68.53561058
int_elec_self,NV,2011,68.53561058
int_elec_self,NV,2012,68.53561058
int_elec_self,NV,2013,68.53561058
int_elec_self,NV,2014,68.53561058
int_elec_self,NV,2015,68.53561058
int_elec_self,NV,2016,68.53561058
int_elec_self,NV,2017,68.53561058
int_elec_self,NV,2018,68.53561058
int_elec_self,NV,2019,68.53561058
int_elec_self,NV,2020,68.53561058
int_elec_self,NV,2021,68.53561058
int_elec_self,NV,2022,68.53561058
int_elec_self,NV,2023,68.53561058
int_elec_self,NV,2024,68.53561058
int_elec_self,NV,2025,68.04946361
int_elec_self,NV,2026,64.51031368
int_elec_self,NV,2027,62.86296996
int_elec_self,NV,2028,62.13236051
int_elec_self,NV,2029,62.64350933
int_elec_self,NV,2030,62.97964523
int_elec_self,NV,2031,62.71295889
int_elec_self,NV,2032,64.09361628
int_elec_self,NV,2033,64.31863288
int_elec_self,NV,2034,63.68525283
int_elec_self,NV,2035,63.32967105
int_elec_self,NV,2036,63.20743981
int_elec_self,NV,2037,63.13521226
int_elec_self,NV,2038,62.9046397
int_elec_self,NV,2039,63.21855174
int_elec_self,NV,2040,63.46301421
int_elec_self,NV,2041,63.62969318
int_elec_self,NV,2042,63.87137767
int_elec_self,NV,2043,64.17417778
int_elec_self,NV,2044,65.02979644
int_elec_self,NV,2045,65.51316543
int_elec_self,NV,2046,65.60761684
int_elec_self,NV,2047,65.62428474
int_elec_self,NV,2048,65.50760946
int_elec_self,NV,2049,65.30481673
int_elec_self,NV,2050,65.28537085
int_elec_self,MT,2010,67.34385601
int_elec_self,MT,2011,67.34385601
int_elec_self,MT,2012,67.34385601
int_elec_self,MT,2013,67.34385601
int_elec_self,MT,2014,67.34385601
int_elec_self,MT,2015,67.34385601
int_elec_self,MT,2016,67.34385601
int_elec_self,MT,2017,67.34385601
int_elec_self,MT,2018,67.34385601
int_elec_self,MT,2019,67.34385601
int_elec_self,MT,2020,67.34385601
int_elec_self,MT,2021,67.34385601
int_elec_self,MT,2022,67.34385601
int_elec_self,MT,2023,67.34385601
int_elec_self,MT,2024,67.34385601
int_elec_self,MT,2025,66.73408882
int_elec_self,MT,2026,63.34772793
int_elec_self,MT,2027,62.02957515
int_elec_self,MT,2028,61.63649061
int_elec_self,MT,2029,62.14625043
int_elec_self,MT,2030,63.03937186
int_elec_self,MT,2031,63.71581064
int_elec_self,MT,2032,65.20758733
int_elec_self,MT,2033,65.79235269
int_elec_self,MT,2034,65.10202399
int_elec_self,MT,2035,64.2033466
int_elec_self,MT,2036,63.83943087
int_elec_self,MT,2037,63.56579957
int_elec_self,MT,2038,63.23244165
int_elec_self,MT,2039,63.5769115
int_elec_self,MT,2040,63.64913905
int_elec_self,MT,2041,64.06583646
int_elec_self,MT,2042,64.2352934
int_elec_self,MT,2043,64.33668977
int_elec_self,MT,2044,64.59643115
int_elec_self,MT,2045,65.53122232
int_elec_self,MT,2046,65.84513436
int_elec_self,MT,2047,65.7576279
int_elec_self,MT,2048,65.55622416
int_elec_self,MT,2049,65.36176537
int_elec_self,MT,2050,65.23675615
int_elec_self,WY,2010,68.53561058
int_elec_self,WY,2011,68.53561058
int_elec_self,WY,2012,68.53561058
int_elec_self,WY,2013,68.53561058
int_elec_self,WY,2014,68.53561058
int_elec_self,WY,2015,68.53561058
int_elec_self,WY,2016,68.53561058
int_elec_self,WY,2017,68.53561058
int_elec_self,WY,2018,68.53561058
int_elec_self,WY,2019,68.53561058
int_elec_self,WY,2020,68.53561058
int_elec_self,WY,2021,68.53561058
int_elec_self,WY,2022,68.53561058
int_elec_self,WY,2023,68.53561058
int_elec_self,WY,2024,68.53561058
int_elec_self,WY,2025,68.04946361
int_elec_self,WY,2026,64.51031368
int_elec_self,WY,2027,62.86296996
int_elec_self,WY,2028,62.13236051
int_elec_self,WY,2029,62.64350933
int_elec_self,WY,2030,62.97964523
int_elec_self,WY,2031,62.71295889
int_elec_self,WY,2032,64.09361628
int_elec_self,WY,2033,64.31863288
int_elec_self,WY,2034,63.68525283
int_elec_self,WY,2035,63.32967105
int_elec_self,WY,2036,63.20743981
int_elec_self,WY,2037,63.13521226
int_elec_self,WY,2038,62.9046397
int_elec_self,WY,2039,63.21855174
int_elec_self,WY,2040,63.46301421
int_elec_self,WY,2041,63.62969318
int_elec_self,WY,2042,63.87137767
int_elec_self,WY,2043,64.17417778
int_elec_self,WY,2044,65.02979644
int_elec_self,WY,2045,65.51316543
int_elec_self,WY,2046,65.60761684
int_elec_self,WY,2047,65.62428474
int_elec_self,WY,2048,65.50760946
int_elec_self,WY,2049,65.30481673
int_elec_self,WY,2050,65.28537085
int_elec_self,UT,2010,68.53561058
int_elec_self,UT,2011,68.53561058
int_elec_self,UT,2012,68.53561058
int_elec_self,UT,2013,68.53561058
int_elec_self,UT,2014,68.53561058
int_elec_self,UT,2015,68.53561058
int_elec_self,UT,2016,68.53561058
int_elec_self,UT,2017,68.53561058
int_elec_self,UT,2018,68.53561058
int_elec_self,UT,2019,68.53561058
int_elec_self,UT,2020,68.53561058
int_elec_self,UT,2021,68.53561058
int_elec_self,UT,2022,68.53561058
int_elec_self,UT,2023,68.53561058
int_elec_self,UT,2024,68.53561058
int_elec_self,UT,2025,68.04946361
int_elec_self,UT,2026,64.51031368
int_elec_self,UT,2027,62.86296996
int_elec_self,UT,2028,62.13236051
int_elec_self,UT,2029,62.64350933
int_elec_self,UT,2030,62.97964523
int_elec_self,UT,2031,62.71295889
int_elec_self,UT,2032,64.09361628
int_elec_self,UT,2033,64.31863288
int_elec_self,UT,2034,63.68525283
int_elec_self,UT,2035,63.32967105
int_elec_self,UT,2036,63.20743981
int_elec_self,UT,2037,63.13521226
int_elec_self,UT,2038,62.9046397
int_elec_self,UT,2039,63.21855174
int_elec_self,UT,2040,63.46301421
int_elec_self,UT,2041,63.62969318
int_elec_self,UT,2042,63.87137767
int_elec_self,UT,2043,64.17417778
int_elec_self,UT,2044,65.02979644
int_elec_self,UT,2045,65.51316543
int_elec_self,UT,2046,65.60761684
int_elec_self,UT,2047,65.62428474
int_elec_self,UT,2048,65.50760946
int_elec_self,UT,2049,65.30481673
int_elec_self,UT,2050,65.28537085
int_elec_self,AZ,2010,68.53561058
int_elec_self,AZ,2011,68.53561058
int_elec_self,AZ,2012,68.53561058
int_elec_self,AZ,2013,68.53561058
int_elec_self,AZ,2014,68.53561058
int_elec_self,AZ,2015,68.53561058
int_elec_self,AZ,2016,68.53561058
int_elec_self,AZ,2017,68.53561058
int_elec_self,AZ,2018,68.53561058
int_elec_self,AZ,2019,68.53561058
int_elec_self,AZ,2020,68.53561058
int_elec_self,AZ,2021,68.53561058
int_elec_self,AZ,2022,68.53561058
int_elec_self,AZ,2023,68.53561058
int_elec_self,AZ,2024,68.53561058
int_elec_self,AZ,2025,68.04946361
int_elec_self,AZ,2026,64.51031368
int_elec_self,AZ,2027,62.86296996
int_elec_self,AZ,2028,62.13236051
int_elec_self,AZ,2029,62.64350933
int_elec_self,AZ,2030,62.97964523
int_elec_self,AZ,2031,62.71295889
int_elec_self,AZ,2032,64.09361628
int_elec_self,AZ,2033,64.31863288
int_elec_self,AZ,2034,63.68525283
int_elec_self,AZ,2035,63.32967105
int_elec_self,AZ,2036,63.20743981
int_elec_self,AZ,2037,63.13521226
int_elec_self,AZ,2038,62.9046397
int_elec_self,AZ,2039,63.21855174
int_elec_self,AZ,2040,63.46301421
int_elec_self,AZ,2041,63.62969318
int_elec_self,AZ,2042,63.87137767
int_elec_self,AZ,2043,64.17417778
int_elec_self,AZ,2044,65.02979644
int_elec_self,AZ,2045,65.51316543
int_elec_self,AZ,2046,65.60761684
int_elec_self,AZ,2047,65.62428474
int_elec_self,AZ,2048,65.50760946
int_elec_self,AZ,2049,65.30481673
int_elec_self,AZ,2050,65.28537085
int_elec_self,NM,2010,63.43523439
int_elec_self,NM,2011,63.43523439
int_elec_self,NM,2012,63.43523439
int_elec_self,NM,2013,63.43523439
int_elec_self,NM,2014,63.43523439
int_elec_self,NM,2015,63.43523439
int_elec_self,NM,2016,63.43523439
int_elec_self,NM,2017,63.43523439
int_elec_self,NM,2018,63.43523439
int_elec_self,NM,2019,63.43523439
int_elec_self,NM,2020,63.43523439
int_elec_self,NM,2021,63.43523439
int_elec_self,NM,2022,63.43523439
int_elec_self,NM,2023,63.43523439
int_elec_self,NM,2024,63.43523439
int_elec_self,NM,2025,63.02687093
int_elec_self,NM,2026,59.60300729
int_elec_self,NM,2027,57.3889551
int_elec_self,NM,2028,57.10560086
int_elec_self,NM,2029,58.45292246
int_elec_self,NM,2030,59.37243473
int_elec_self,NM,2031,60.34472866
int_elec_self,NM,2032,61.68093833
int_elec_self,NM,2033,62.96714431
int_elec_self,NM,2034,62.94630944
int_elec_self,NM,2035,62.24903579
int_elec_self,NM,2036,60.77253799
int_elec_self,NM,2037,59.10991536
int_elec_self,NM,2038,58.84045104
int_elec_self,NM,2039,58.98490614
int_elec_self,NM,2040,59.53911369
int_elec_self,NM,2041,59.96275604
int_elec_self,NM,2042,60.38917638
int_elec_self,NM,2043,60.66419667
int_elec_self,NM,2044,61.2045143
int_elec_self,NM,2045,62.06152196
int_elec_self,NM,2046,62.91019566
int_elec_self,NM,2047,63.50746194
int_elec_self,NM,2048,63.99777588
int_elec_self,NM,2049,64.01444378
int_elec_self,NM,2050,63.23383064
int_elec_self,SD,2010,67.34385601
int_elec_self,SD,2011,67.34385601
int_elec_self,SD,2012,67.34385601
int_elec_self,SD,2013,67.34385601
int_elec_self,SD,2014,67.34385601
int_elec_self,SD,2015,67.34385601
int_elec_self,SD,2016,67.34385601
int_elec_self,SD,2017,67.34385601
int_elec_self,SD,2018,67.34385601
int_elec_self,SD,2019,67.34385601
int_elec_self,SD,2020,67.34385601
int_elec_self,SD,2021,67.34385601
int_elec_self,SD,2022,67.34385601
int_elec_self,SD,2023,67.34385601
int_elec_self,SD,2024,67.34385601
int_elec_self,SD,2025,66.73408882
int_elec_self,SD,2026,63.34772793
int_elec_self,SD,2027,62.02957515
int_elec_self,SD,2028,61.63649061
int_elec_self,SD,2029,62.14625043
int_elec_self,SD,2030,63.03937186
int_elec_self,SD,2031,63.71581064
int_elec_self,SD,2032,65.20758733
int_elec_self,SD,2033,65.79235269
int_elec_self,SD,2034,65.10202399
int_elec_self,SD,2035,64.2033466
int_elec_self,SD,2036,63.83943087
int_elec_self,SD,2037,63.56579957
int_elec_self,SD,2038,63.23244165
int_elec_self,SD,2039,63.5769115
int_elec_self,SD,2040,63.64913905
int_elec_self,SD,2041,64.06583646
int_elec_self,SD,2042,64.2352934
int_elec_self,SD,2043,64.33668977
int_elec_self,SD,2044,64.59643115
int_elec_self,SD,2045,65.53122232
int_elec_self,SD,2046,65.84513436
int_elec_self,SD,2047,65.7576279
int_elec_self,SD,2048,65.55622416
int_elec_self,SD,2049,65.36176537
int_elec_self,SD,2050,65.23675615
int_elec_self,CO,2010,68.53561058
int_elec_self,CO,2011,68.53561058
int_elec_self,CO,2012,68.53561058
int_elec_self,CO,2013,68.53561058
int_elec_self,CO,2014,68.53561058
int_elec_self,CO,2015,68.53561058
int_elec_self,CO,2016,68.53561058
int_elec_self,CO,2017,68.53561058
int_elec_self,CO,2018,68.53561058
int_elec_self,CO,2019,68.53561058
int_elec_self,CO,2020,68.53561058
int_elec_self,CO,2021,68.53561058
int_elec_self,CO,2022,68.53561058
int_elec_self,CO,2023,68.53561058
int_elec_self,CO,2024,68.53561058
int_elec_self,CO,2025,68.04946361
int_elec_self,CO,2026,64.51031368
int_elec_self,CO,2027,62.86296996
int_elec_self,CO,2028,62.13236051
int_elec_self,CO,2029,62.64350933
int_elec_self,CO,2030,62.97964523
int_elec_self,CO,2031,62.71295889
int_elec_self,CO,2032,64.09361628
int_elec_self,CO,2033,64.31863288
int_elec_self,CO,2034,63.68525283
int_elec_self,CO,2035,63.32967105
int_elec_self,CO,2036,63.20743981
int_elec_self,CO,2037,63.13521226
int_elec_self,CO,2038,62.9046397
int_elec_self,CO,2039,63.21855174
int_elec_self,CO,2040,63.46301421
int_elec_self,CO,2041,63.62969318
int_elec_self,CO,2042,63.87137767
int_elec_self,CO,2043,64.17417778
int_elec_self,CO,2044,65.02979644
int_elec_self,CO,2045,65.51316543
int_elec_self,CO,2046,65.60761684
int_elec_self,CO,2047,65.62428474
int_elec_self,CO,2048,65.50760946
int_elec_self,CO,2049,65.30481673
int_elec_self,CO,2050,65.28537085
int_elec_self,ND,2010,66.15210144
int_elec_self,ND,2011,66.15210144
int_elec_self,ND,2012,66.15210144
int_elec_self,ND,2013,66.15210144
int_elec_self,ND,2014,66.15210144
int_elec_self,ND,2015,66.15210144
int_elec_self,ND,2016,66.15210144
int_elec_self,ND,2017,66.15210144
int_elec_self,ND,2018,66.15210144
int_elec_self,ND,2019,66.15210144
int_elec_self,ND,2020,66.15210144
int_elec_self,ND,2021,66.15210144
int_elec_self,ND,2022,66.15210144
int_elec_self,ND,2023,66.15210144
int_elec_self,ND,2024,66.15210144
int_elec_self,ND,2025,65.41871402
int_elec_self,ND,2026,62.18514218
int_elec_self,ND,2027,61.19618035
int_elec_self,ND,2028,61.1406207
int_elec_self,ND,2029,61.64899153
int_elec_self,ND,2030,63.09909848
int_elec_self,ND,2031,64.71866238
int_elec_self,ND,2032,66.32155839
int_elec_self,ND,2033,67.2660725
int_elec_self,ND,2034,66.51879516
int_elec_self,ND,2035,65.07702215
int_elec_self,ND,2036,64.47142193
int_elec_self,ND,2037,63.99638689
int_elec_self,ND,2038,63.56024361
int_elec_self,ND,2039,63.93527127
int_elec_self,ND,2040,63.83526389
int_elec_self,ND,2041,64.50197974
int_elec_self,ND,2042,64.59920913
int_elec_self,ND,2043,64.49920175
int_elec_self,ND,2044,64.16306585
int_elec_self,ND,2045,65.5492792
int_elec_self,ND,2046,66.08265188
int_elec_self,ND,2047,65.89097107
int_elec_self,ND,2048,65.60483886
int_elec_self,ND,2049,65.41871402
int_elec_self,ND,2050,65.18814146
int_elec_self,NE,2010,66.15210144
int_elec_self,NE,2011,66.15210144
int_elec_self,NE,2012,66.15210144
int_elec_self,NE,2013,66.15210144
int_elec_self,NE,2014,66.15210144
int_elec_self,NE,2015,66.15210144
int_elec_self,NE,2016,66.15210144
int_elec_self,NE,2017,66.15210144
int_elec_self,NE,2018,66.15210144
int_elec_self,NE,2019,66.15210144
int_elec_self,NE,2020,66.15210144
int_elec_self,NE,2021,66.15210144
int_elec_self,NE,2022,66.15210144
int_elec_self,NE,2023,66.15210144
int_elec_self,NE,2024,66.15210144
int_elec_self,NE,2025,65.41871402
int_elec_self,NE,2026,62.18514218
int_elec_self,NE,2027,61.19618035
int_elec_self,NE,2028,61.1406207
int_elec_self,NE,2029,61.64899153
int_elec_self,NE,2030,63.09909848
